Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65f32a82b2040c5262e7c4e5,647922d23b058e3c3bf8a974,APPROVED,Not Applicable,2024-03-14T16:53:14.211000Z,2024-03-14T17:09:44.670000Z,2024-03-14T17:10:09.512000Z,2024-03-14T17:09:45.350466Z,991.0,C1JX727W,88,"Portuguese, English, Spanish",22,Male,Black,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
65f32a8731807ee1d75feae8,604d242c7c866fc358db7d48,APPROVED,Not Applicable,2024-03-14T16:49:27.238000Z,2024-03-14T17:03:03.837000Z,2024-03-14T17:04:35.489000Z,2024-03-14T18:08:07.648165Z,817.0,C1JX727W,440,"English, Portuguese, Spanish",38,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65f32a8fcbe47fd884c9b420,616fecdd127553593aac3134,APPROVED,Not Applicable,2024-03-14T16:51:16.396000Z,2024-03-14T17:20:13.144000Z,2024-03-14T17:20:16.724000Z,2024-03-14T17:20:13.786030Z,1737.0,C1JX727W,251,English,30,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
65f32a8f9b13487e9bba4114,653684d6b3b9043f255d8b86,APPROVED,Not Applicable,2024-03-14T16:49:39.446000Z,2024-03-14T17:06:08.597000Z,2024-03-14T17:06:13.274000Z,2024-03-14T17:06:09.390601Z,990.0,C1JX727W,100,"English, French, Greek",31,Male,White,France,France,France,French,No,Unemployed (and job seeking)
65f32a92aeefc7a239b0088e,613f8025729e764d1eb4a59e,APPROVED,Not Applicable,2024-03-14T16:49:25.789000Z,2024-03-14T17:02:12.281000Z,2024-03-14T17:03:03.542000Z,2024-03-14T17:04:00.875534Z,767.0,C1JX727W,32,"Portuguese, English",25,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65f32a97b06248b1a3e0fac0,613ad9f6446b3062b94e793c,APPROVED,Not Applicable,2024-03-14T16:50:02.777000Z,2024-03-14T17:11:33.382000Z,2024-03-14T17:11:40.271000Z,2024-03-14T17:11:33.943115Z,1291.0,C1JX727W,203,"Spanish, English, German, Italian",30,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
65f32a984a6de17d9e58b156,5e89e89bf025be000c01eead,APPROVED,Not Applicable,2024-03-14T16:49:28.940000Z,2024-03-14T17:03:26.970000Z,2024-03-14T17:03:52.881000Z,2024-03-14T17:04:10.087935Z,839.0,C1JX727W,666,"Portuguese, English",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month
65f32a9d8640aa18b9dbd62c,5c8bb229b0b5510016a92910,APPROVED,Not Applicable,2024-03-14T16:49:40.202000Z,2024-03-14T17:10:13.661000Z,2024-03-14T17:10:25.957000Z,2024-03-14T17:10:14.439196Z,1234.0,C1JX727W,366,"English, German, Polish, Swahili",33,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
65f32aa597aae6f8ba394c77,6166e8f5ac6f9f2f58f5744c,APPROVED,Not Applicable,2024-03-14T16:49:51.209000Z,2024-03-14T17:30:26.543000Z,2024-03-14T17:30:40.388000Z,2024-03-14T17:32:36.156329Z,2436.0,C1JX727W,337,"Afrikaans, English",26,Male,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
65f32aa70e71cd7be2d01307,5ebda81ca63a900da8997a09,APPROVED,Not Applicable,2024-03-14T16:49:43.593000Z,2024-03-14T17:16:39.308000Z,2024-03-14T17:16:59.186000Z,2024-03-14T17:16:39.845786Z,1616.0,C1JX727W,164,"English, Portuguese",24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
65f32aa8052a9616b7b9b71f,611a9d0b0bd151b4eba53b6e,APPROVED,Not Applicable,2024-03-14T16:49:44.078000Z,2024-03-14T17:01:38.796000Z,2024-03-14T17:01:57.606000Z,2024-03-14T17:03:57.755635Z,715.0,C1JX727W,193,"Portuguese, English",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
65f32aaf5a34a21449b00474,656b39435d59f1346147e2db,APPROVED,Not Applicable,2024-03-14T16:50:19.049000Z,2024-03-14T17:03:14.503000Z,2024-03-14T17:03:48.468000Z,2024-03-14T17:04:08.316195Z,776.0,C1JX727W,50,"English, Polish",51,Male,White,Poland,Poland,Poland,Polish,No,DATA_EXPIRED
65f32ab01a42a15c331eccfb,616b74746f2a6d7f5d35bfdc,APPROVED,Not Applicable,2024-03-14T16:49:52.132000Z,2024-03-14T17:28:28.604000Z,2024-03-14T17:30:18.250000Z,2024-03-14T17:28:41.579404Z,2317.0,C1JX727W,131,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
65f32ab08640aa18b9dbd637,5f0a3dfafaca1a150a0542f2,APPROVED,Not Applicable,2024-03-14T16:49:52.430000Z,2024-03-14T17:03:54.871000Z,2024-03-14T17:04:14.189000Z,2024-03-14T17:04:17.805425Z,843.0,C1JX727W,276,"Polish, English",24,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
65f32ab843d9b2f3d6fbf8f1,6161cb3de3d274978d46575b,APPROVED,Not Applicable,2024-03-14T16:50:12.243000Z,2024-03-14T17:02:23.348000Z,2024-03-14T17:03:04.945000Z,2024-03-14T17:04:01.662626Z,732.0,C1JX727W,9,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
65f32ab95c1cfa1617c149c1,65a3f0706bf9a9f5140b6262,APPROVED,Not Applicable,2024-03-14T16:50:01.032000Z,2024-03-14T17:05:08.458000Z,2024-03-14T17:05:17.677000Z,2024-03-14T17:05:09.103122Z,908.0,C1JX727W,16,"English, Spanish",39,Male,White,Chile,Chile,Chile,Spanish,No,Full-Time
65f32aba7f7b1792e4fb9f48,612fc7df388a82347ab9fa25,APPROVED,Not Applicable,2024-03-14T16:52:17.413000Z,2024-03-14T17:20:35.821000Z,2024-03-14T17:20:42.657000Z,2024-03-14T17:20:36.297293Z,1699.0,C1JX727W,122,"Afrikaans, English",28,Male,Mixed,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
65f32ac99b13487e9bba4125,5d08de125f6f010001d203bb,APPROVED,Not Applicable,2024-03-14T16:50:17.335000Z,2024-03-14T17:10:22.594000Z,2024-03-14T17:10:30.545000Z,2024-03-14T17:10:23.059754Z,1206.0,C1JX727W,270,"Spanish, English",26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
65f32acbf39975aea5b21331,60f4727163e9ac487c468674,APPROVED,Not Applicable,2024-03-14T16:51:29.851000Z,2024-03-14T17:17:28.744000Z,2024-03-14T17:17:44.410000Z,2024-03-14T17:17:30.038421Z,1559.0,C1JX727W,94,"Portuguese, English",31,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
65f32ad0cbe47fd884c9b42b,5732fd84961cde000e7a2979,AWAITING REVIEW,Not Applicable,2024-03-14T16:50:24.109000Z,2024-03-14T16:55:08.395000Z,,2024-03-14T16:55:09.860981Z,285.0,C1B1RTDT,566,"English, French, Portuguese",34,Male,White,Portugal,Portugal,United States,Portuguese,Yes,Unemployed (and job seeking)
65f32ad47422d24b582a0fa0,60accfe06ac6e060a13b4d67,APPROVED,Not Applicable,2024-03-14T16:50:28.771000Z,2024-03-14T17:13:26.938000Z,2024-03-14T17:13:33.287000Z,2024-03-14T17:13:27.574455Z,1379.0,C1JX727W,149,"Portuguese, English",24,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Other
65f32ad5e3a41ae7095a4561,5b3b6b07cf5e6a0001835e98,APPROVED,Not Applicable,2024-03-14T16:50:29.477000Z,2024-03-14T17:11:02.521000Z,2024-03-14T17:11:08.075000Z,2024-03-14T17:11:03.059905Z,1234.0,C1JX727W,494,"Portuguese, Spanish, English",40,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
65f32ad6fe88b95d6806d263,6113a0193b208bc3c0f4fdfb,APPROVED,Not Applicable,2024-03-14T16:50:30.081000Z,2024-03-14T17:00:32.165000Z,2024-03-14T17:01:35.157000Z,2024-03-14T17:03:28.475427Z,603.0,C1JX727W,296,"English, Polish",24,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
65f32ad794b39b43de297c4d,6074b8957466255d7f0eef0b,APPROVED,Not Applicable,2024-03-14T16:50:38.130000Z,2024-03-14T17:11:41.503000Z,2024-03-14T17:11:53.371000Z,2024-03-14T17:11:41.988070Z,1264.0,C1JX727W,68,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
65f32ad89f6e44f4934c93c3,60314958cfca8a0515e3e22f,APPROVED,Not Applicable,2024-03-14T16:50:32.445000Z,2024-03-14T17:09:54.575000Z,2024-03-14T17:09:59.030000Z,2024-03-14T17:09:55.166832Z,1163.0,C1JX727W,38,"Polish, English",21,Male,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED
65f32adad90f8243802a119d,6598acab918166178478da65,APPROVED,Not Applicable,2024-03-14T16:51:12.144000Z,2024-03-14T17:21:10.109000Z,2024-03-14T17:21:37.494000Z,2024-03-14T17:21:10.723047Z,1798.0,C1JX727W,5,"English, Hungarian",35,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
65f32adf51d88f625cb8e6cc,5f09c5eebc480c052eb7b788,APPROVED,Not Applicable,2024-03-14T16:50:45.429000Z,2024-03-14T17:10:16.360000Z,2024-03-14T17:10:33.481000Z,2024-03-14T17:10:16.970125Z,1171.0,C1JX727W,30,"Spanish, English",31,Male,Mixed,"Venezuela, Bolivarian Republic of",Spain,"Venezuela, Bolivarian Republic of",Spanish,No,Full-Time
65f32ae11d87857dcd5a4558,5e91a0a3d89d54000881b9f6,APPROVED,Not Applicable,2024-03-14T16:50:41.494000Z,2024-03-14T17:03:44.391000Z,2024-03-14T17:04:10.205000Z,2024-03-14T17:04:15.780099Z,783.0,C1JX727W,344,"Polish, English",53,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
65f32ae52d091533704c95dc,5d8346167ed176001888204d,APPROVED,Not Applicable,2024-03-14T16:50:45.461000Z,2024-03-14T17:17:27.632000Z,2024-03-14T17:17:41.818000Z,2024-03-14T17:17:28.180235Z,1603.0,C1JX727W,797,"English, Spanish, Portuguese",38,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65f32ae93a114f65182196c6,64d3a84f1de6820d7ad2e336,APPROVED,Not Applicable,2024-03-14T16:50:49.928000Z,2024-03-14T17:05:47.188000Z,2024-03-14T17:05:51.574000Z,2024-03-14T17:05:48.014184Z,898.0,C1JX727W,103,"Portuguese, English",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
65f32aec18b94606c315724c,5c9d81d42d9a05001690c490,APPROVED,Not Applicable,2024-03-14T16:50:57.309000Z,2024-03-14T17:04:28.094000Z,2024-03-14T19:43:02.535000Z,2024-03-14T17:04:29.001408Z,811.0,5c9d81d42d9a05001690c490,193,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65f32aed086f1b295d341223,5bbcf0fc6b9c97000189f6bb,APPROVED,Not Applicable,2024-03-14T16:50:53.562000Z,2024-03-14T17:08:05.825000Z,2024-03-14T17:08:09.577000Z,2024-03-14T17:08:06.332399Z,1033.0,C1JX727W,397,"Danish, English",39,Male,White,Denmark,Denmark,Denmark,Danish,No,Full-Time
65f32aeef39975aea5b21344,581350dee620160001976f5d,APPROVED,Not Applicable,2024-03-14T16:50:54.791000Z,2024-03-14T17:13:40.310000Z,2024-03-14T17:13:48.692000Z,2024-03-14T17:13:41.715561Z,1366.0,C1JX727W,114,"English, Portuguese",29,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month
65f32af14446c11b2d0378f9,617058eb30a3c0622fc70720,APPROVED,Not Applicable,2024-03-14T16:51:53.866000Z,2024-03-14T16:58:59.659000Z,2024-03-14T17:02:04.684000Z,2024-03-14T16:59:00.434289Z,426.0,C1JX727W,307,"Spanish, Galician, English",29,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
65f32af5737e19c6aad34e28,5999ad2a0ed7ae0001991b57,APPROVED,Not Applicable,2024-03-14T16:51:04.758000Z,2024-03-14T17:13:54.764000Z,2024-03-14T17:13:57.795000Z,2024-03-14T17:13:55.531292Z,1371.0,C1JX727W,922,"English, Portuguese, Spanish",31,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65f32af75a4680b824d010b2,5e6d3324f14d262fced5bbfe,APPROVED,Not Applicable,2024-03-14T16:51:03.070000Z,2024-03-14T17:07:55.615000Z,2024-03-14T17:08:00.051000Z,2024-03-14T17:07:56.164926Z,1013.0,C1JX727W,801,"Italian, English, French",26,Male,White,Italy,Italy,Italy,Italian,Yes,Due to start a new job within the next month
65f32af72188bfcd9fdefc9d,5cc7f4b3854fb30001d0c13a,APPROVED,Not Applicable,2024-03-14T16:51:03.666000Z,2024-03-14T17:05:46.924000Z,2024-03-14T17:05:54.882000Z,2024-03-14T17:05:48.469656Z,884.0,C1JX727W,162,"English, Polish",43,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
65f32af8492a3fd396c9d0aa,609e5ee2411558f6ee4cc7d7,APPROVED,Not Applicable,2024-03-14T16:51:04.178000Z,2024-03-14T17:16:43.888000Z,2024-03-14T17:17:09.674000Z,2024-03-14T17:16:45.404039Z,1540.0,C1JX727W,417,"English, Portuguese",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
65f32afd429533bb49016a56,604d603b057fd944c370a451,APPROVED,Not Applicable,2024-03-14T16:51:25.902000Z,2024-03-14T17:04:02.997000Z,2024-03-14T17:04:42.355000Z,2024-03-14T17:04:19.065401Z,758.0,C1JX727W,332,"English, Spanish",27,Male,Mixed,"Venezuela, Bolivarian Republic of",Chile,"Venezuela, Bolivarian Republic of",Spanish,No,Full-Time
65f32b01adf0f4f2a9297a93,6156630e090d35740b0294f9,APPROVED,Not Applicable,2024-03-14T16:51:13.849000Z,2024-03-14T17:14:21.122000Z,2024-03-14T17:14:33.584000Z,2024-03-14T17:14:21.716376Z,1388.0,C1JX727W,474,"Spanish, English",33,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Part-Time
65f32b02247563affb3d6c7e,6099156a7b397c66e085a79b,APPROVED,Not Applicable,2024-03-14T16:51:22.135000Z,2024-03-14T17:09:15.403000Z,2024-03-14T17:09:22.230000Z,2024-03-14T17:09:16.437819Z,1074.0,C1JX727W,36,"Polish, Spanish, English",42,Male,White,Poland,Spain,Poland,Polish,No,Full-Time
65f32b0333dd6f0bb9e1bca4,61376ba6f5c778bbb8db6b1a,APPROVED,Not Applicable,2024-03-14T16:51:15.011000Z,2024-03-14T17:09:38.810000Z,2024-03-14T17:09:50.795000Z,2024-03-14T17:09:39.539269Z,1104.0,C1JX727W,191,"Portuguese, English",52,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
65f32b06fe88b95d6806d271,5d96dc63334c5c00175db42c,APPROVED,Not Applicable,2024-03-14T16:51:26.601000Z,2024-03-14T17:10:30.842000Z,2024-03-14T17:10:40.153000Z,2024-03-14T17:10:31.895361Z,1145.0,C1JX727W,349,English,60,Male,White,Ireland,Ireland,Ireland,English,No,Other
65f32b0c6afc5f3102e7c48e,5d3f63a92df9f7001bd92a32,APPROVED,Not Applicable,2024-03-14T16:51:58.449000Z,2024-03-14T17:26:05.587000Z,2024-03-14T17:26:44.148000Z,2024-03-14T17:26:09.185316Z,2048.0,C1JX727W,159,"English, Spanish",22,Male,Other,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
65f32b0d20c74158f1defe13,613a813c6bca8a060ef96b9b,APPROVED,Not Applicable,2024-03-14T16:51:34.776000Z,2024-03-14T17:31:17.271000Z,2024-03-14T17:31:23.423000Z,2024-03-14T17:33:02.789628Z,2383.0,C1JX727W,256,"English, Spanish",25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
65f32b126c28a0a4298b11eb,61698ad0e4572a3344bc5bed,AWAITING REVIEW,Not Applicable,2024-03-14T16:51:43.342000Z,2024-03-14T16:57:35.312000Z,,2024-03-14T16:57:36.334540Z,352.0,C1B1RTDT,28,English,30,Male,Black,South Africa,South Africa,South Africa,English,No,Part-Time
65f32b12fd2c427f3278951e,60705fecb5cb5e13149f4649,APPROVED,Not Applicable,2024-03-14T16:52:16.973000Z,2024-03-14T17:11:42.194000Z,2024-03-14T17:12:10.662000Z,2024-03-14T17:11:43.171692Z,1166.0,C1JX727W,14,"English, Portuguese",30,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65f32b19290ad74cd14c04e4,5fa97379b6ebc411c1a99fff,APPROVED,Not Applicable,2024-03-14T16:51:37.975000Z,2024-03-14T17:09:40.426000Z,2024-03-14T17:09:54.014000Z,2024-03-14T17:09:40.982417Z,1083.0,C1JX727W,281,"Italian, English",25,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
65f32b241d87857dcd5a456d,5fc0651e0985e84f652efe5e,APPROVED,Not Applicable,2024-03-14T16:51:58.173000Z,2024-03-14T17:07:34.062000Z,2024-03-14T17:07:48.113000Z,2024-03-14T17:07:34.679573Z,936.0,C1JX727W,437,"Polish, English",29,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
65f32b264af0ceebbbb4b181,64c141d92f17d63f051ce244,APPROVED,Not Applicable,2024-03-14T16:52:07.041000Z,2024-03-14T17:11:52.531000Z,2024-03-14T17:12:00.804000Z,2024-03-14T17:11:53.335244Z,1186.0,C1JX727W,86,"Italian, English",42,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
65f32b2938fd076a3852d993,610d5d9b3a1f468828283794,APPROVED,Not Applicable,2024-03-14T16:51:53.899000Z,2024-03-14T16:58:37.593000Z,2024-03-14T17:02:06.774000Z,2024-03-14T16:58:38.402971Z,404.0,C1JX727W,223,"English, German, Greek, Italian",24,Male,White,Greece,Italy,Greece,Greek,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65f32b2d8223a8b159120d1c,615ded1350849e2a7c332bef,APPROVED,Not Applicable,2024-03-14T16:51:57.778000Z,2024-03-14T17:07:56.534000Z,2024-03-14T17:08:02.682000Z,2024-03-14T17:07:57.182186Z,959.0,C1JX727W,185,English,28,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
65f32b3e2a5a9ad18abc2819,5b575632e62cbe000197b9d7,APPROVED,Not Applicable,2024-03-14T16:53:33.238000Z,2024-03-14T17:12:03.993000Z,2024-03-14T17:12:17.957000Z,2024-03-14T17:12:04.554495Z,1111.0,C1JX727W,282,"English, Polish",26,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
65f32b3f524cc160c21a095f,65a2ac223830fdcc6796e90c,APPROVED,Not Applicable,2024-03-14T16:52:27.933000Z,2024-03-14T17:13:37.288000Z,2024-03-14T17:13:52.808000Z,2024-03-14T17:13:38.338155Z,1270.0,C1JX727W,10,"English, Tamil",30,Male,Asian,India,Mexico,India,Tamil,Yes,Unemployed (and job seeking)
